V530 Lyr    2459466.281211905    -33.249656298069496    -32.58692902534189    0.38960953823874445
V530 Lyr    2459466.313526828    -33.38429982321988    -32.78078630970549    0.42714777629175965
V530 Lyr    2459466.345187683    -33.3409613996618    -32.75971139966141    0.44403511966968023
HD 186882    2459466.38063968    5.34720316911058    nan    37.19600896634928
HR Peg    2459466.392760419    12.992247194468462    13.035188370939089    0.34767741481884284
HR Peg    2459466.42442782    13.129149589298537    12.99003194223966    0.39376290004676096
HR Peg    2459466.456108565    12.999344680763649    --    0.33200091773214513
HD 215336    2459466.487949194    -8.491308228668295    -8.527308228668556    0.47717816379212696
HD 215336    2459466.5196140124    -8.362905814457324    -8.306620100171576    0.25086234944157887
HD 215336    2459466.5513087492    -8.385608047368816    -8.450608047369117    0.4875327249474679
HD 16173    2459466.5809594775    -3.485774563390774    --    0.3813698666735531
HD 186882    2459467.2510313676    23.213136548132592    nan    60.459554641500524
HD 189039    2459467.259784031    -24.042354539608873    -22.76047953962922    0.8427167284174772
V530 Lyr    2459467.277310663    -33.16344900858557    --    0.36704162646170185
HD 239581    2459467.316090201    80.32743948938686    nan    85.17304003757063
    2459467.331994661    7.743650335781067    nan    1.0399555946716497
HD 215336    2459467.3495441293    -8.432520196473579    -8.461770196475365    0.3993393763436387
HD 278    2459467.381923104    4.7280187588160905    5.1271364058753495    2.2528783780220016
HD 3410    2459467.419745717    -20.697494646320465    -13.806661312986591    3.3958016358445406
HD 5663    2459467.445932449    14.675193711828097    14.790032421504034    0.7010631142170076
HD 16173    2459467.4630176495    -4.811968313649949    -4.4041558136500605    0.46704345605494296
HD 19438    2459467.4835156184    -37.514312449007846    nan    42.54050173377691
V365 Cas    2459467.5364162773    -8.077034669330018    --    2.0448532200053413
V365 Cas    2459467.5680820392    -8.108818189916256    --    1.7492492472470194
HD 50688    2459467.5971499737    -6.133734532099678    -4.828886047251796    0.9363472588546244
HD 186882    2459494.2003335613    31.50479907714948    nan    57.61257403221511
V365 Cas    2459494.2423482514    -7.258589944612165    --    1.5971460128702133
V365 Cas    2459494.274009287    -7.326864425245146    --    2.008812582511403
HD 215336    2459494.30756491    -8.283944830372745    --    0.23468674239552514
HD 215336    2459494.342034884    -8.354424576226384    --    0.3041286768417696
HD 215336    2459494.373713585    -8.300925700768065    --    0.3209704203004674
BD+21 255    2459494.407690281    -33.30893765188966    -32.31093765188185    0.6315504730427612
BD+21 255    2459494.4394063363    -32.57171373939869    -32.10296373939873    0.5722256438681276
V365 Cas    2459494.4707042    -7.6641955988449455    --    1.9801900290147332
V365 Cas    2459494.5023649386    -8.178838605627748    --    2.2266966702291975
V365 Cas    2459494.541318429    -7.257560992974948    --    1.6939649228217344
V365 Cas    2459494.572975601    -6.669740753234099    --    1.5293607745325164
V365 Cas    2459494.608552397    -7.229478548081024    --    1.7433239056429233
HD 24760    2459494.641303718    50.82298879521843    nan    77.21321513729775
HD 186882    2459495.202544123    -1.1721636406815694    nan    44.899423481822836
V530 Lyr    2459495.211720899    -33.20983733593424    -32.78928178037759    0.3852412263365913
HD 189039    2459495.2471039155    -1.4296890564643014    -1.361689056464627    0.8647982423672032
HD 239581    2459495.2642803504    40.605214278596286    nan    99.72679245940381
HR Peg    2459495.2829676173    12.257701135987116    --    0.47448240327781155
HD 215336    2459495.315257988    -8.093665877030812    --    0.26555025418935807
HD 215336    2459495.346924856    -8.157079070605155    --    0.35056578823685647
HD 206843    2459495.3785805    9.874710561346223    10.097613787150257    1.8393778638789626
BD+21 255    2459495.400452122    -33.01305066468075    --    0.5039961402382955
V365 Cas    2459495.432693431    -7.500177444764996    --    1.965408088425434
V365 Cas    2459495.4643885596    -6.651087907436375    --    1.9024104491976868
V365 Cas    2459495.4962833803    -7.038065619197568    --    2.0590870564753185
HD 278    2459495.530208971    -10.246583714010827    -10.011861491807469    1.325442245077039
HD 3410    2459495.547591828    -22.567037106613597    -20.50629636587184    2.335096042002766
HD 5663    2459495.56432428    -49.673224892230756    --    1.279976192456618
HD 16173    2459495.5785025195    15.388944849016037    15.390415437251436    0.671999353785296
HD 19438    2459495.5941678695    -52.67484323640521    --    35.38197599039042
HD 50688    2459495.608697229    53.38041873858647    53.00924226799908    1.1112493358851667
HD 24760    2459495.627531698    49.918569385116825    nan    62.814962754573926
V395 Cyg    2460191.2994966833    0.8708542151803975    0.2764143231613894
HD 189039    2460191.329748921    -8.576813204020747    0.15187586098646125
V335 Sge    2460191.3556606113    --    0.21548636174135452
V2012 Cyg    2460191.3890911494    21.56715313757815    0.17663813187171049
HD 204751    2460191.4240709757    -14.643813328922146    1.6473800303611879
HD 201270    2460191.4481023485    -7.437063671561228    0.1149489579196657
HD 213036    2460191.4635342485    -26.192328763166458    0.09180680250972426
HD 215686    2460191.4861128503    18.537175572302623    13.231034824121751
V453 Cep    2460191.513329003    30.303656125135596    0.7923464913543421
HD 215336    2460191.5334613333    1.5024994128632976    0.051064673641072846
V365 Cas    2460191.552576049    --    0.27058629470715123
V395 Cyg    2460192.27511307    -6.595879509041893    0.32331540441448364
V335 Sge    2460192.306539784    --    0.16556788448544252
HD 206843    2460193.3160703867    --    1.0432943589572525
HD 201270    2460193.346025824    --    0.16779994476475069
HD 204751    2460193.3602569853    --    2.246595317899139
56 Peg    2460193.387578427    -25.671888716943087    0.051180443331608726
HR Peg    2460193.394609517    --    0.09635726129362193
57 Peg    2460193.407999452    22.717039966936326    0.08527169238568574
HD 217143    2460193.415832855    -18.373825004325077    0.05062654487212901
HD 213036    2460193.437985715    -26.27148153623075    0.09578897282352011
HD 7863    2460193.4574828646    -27.482518244717795    0.04804209573850991
V365 Cas    2460193.506645168    --    0.22638058707061268
HD 34128    2460193.53578412    --    5.7909044724809675
HD 48767    2460193.568964192    --    0.6115757641103697
HD 48767    2460193.5763245975    7.8907610120454805    0.15837283015023668
HD 50688    2460193.585804347    --    3.2494095576337143
BD+21 255    2460199.4324211273    -34.12316525168677    0.051779588164118207
HD 26395    2460199.4648776245    30.705031108337018    10.267597141653578
HD 39251    2460199.4909524    --    3.2457854402018214
HD 39251    2460199.5121916374    --    3.558471695873238
HD 30738    2460199.539434083    29.43774802354428    0.38277972355353007
HD 30738    2460199.5548861    29.538022088997444    0.35183132252190796
HD 50688    2460199.5719621093    --    3.0685187906673623
V395 Cyg    2460202.370055598    -12.112670324543137    0.21155984170827777
HD 201270    2460202.4049505345    --    0.2812410283042602
HD 204751    2460202.419068144    --    2.313884899744885
HD 213036    2460202.4429920367    -26.364888787108463    0.06907304369903801
HD 215336    2460202.4634603392    0.7791048301029844    0.04834082271840038
HD 215686    2460202.4825890562    26.298142426047903    10.177878797220243
HD 7863    2460202.5114435824    -27.263174815749068    0.06416108765329089
HD 189039    2460219.2437964864    -29.61096552961263    0.17805198010432557
V335 Sge    2460219.2789811585    --    0.2507858758595904
V2012 Cyg    2460219.3125917064    22.00807884212441    0.23335631323647885
V395 Cyg    2460219.345672269    10.359132559683063    0.1793847256749059
HD 204751    2460219.38248756    --    1.8751370239842842
HD 201270    2460219.409892466    4.795878851686454    0.12864799843122013
HD 213036    2460219.427140182    -26.778675671436343    0.06626382648028199
56 Peg    2460219.4476445494    -27.571096797399527    0.05705028949811653
HD 217143    2460219.4556916095    -17.932182141551582    0.05192353736154125
57 Peg    2460219.4808965116    24.058163455172377    0.08139578742043674
HD 215336    2460219.4874408757    0.25052901127177307    0.04640637338249668
V453 Cep    2460219.506168783    --    3.1767283265177446
V365 Cas    2460219.524986849    --    0.37746819215576377
HD 215686    2460234.270776011    7.181793950130072    13.34673647011898
HR Peg    2460234.3006698266    11.95674527555626    0.10112941329914198
HD 206843    2460234.309789444    --    0.7722675998173772
BD+21 255    2460234.3943996625    --    0.07725696709144825
HD 26395    2460234.4805058357    23.570186881645842    5.653180795965672
HD 30738    2460234.5141727854    28.081709566762274    0.1630433510073691
HD 48767    2460234.531190168    22.053209131127876    0.41010652242425816
HD 48767    2460234.5388354743    9.01678002140088    0.2176365159981203
HD 34128    2460234.5497592036    41.68907694308821    8.51396598978317
HD 48767    2460234.5815341    8.997310525387821    0.22210341258891494
HD 34128    2460234.5987956706    44.073650381292865    10.5433072172321
HD 50688    2460234.627338066    73.11173006605793    0.2355297029562996
BD+48 1048    2460316.4135486744    -45.462870210269365    0.08385128822256216
HD 26395    2460316.44481075    89.05077783989195    3.214441406719839
HD 30339    2460316.480944505    11.206709122792534    0.11603120127538304
HD 50720    2460316.52829092    --    2.7751539016061573
HD 50688    2460316.5507908133    24.057347824865353    0.13688595867150202
HD 69766    2460316.5737727657    23.21758227759892    0.48888816998060064
HD 76396    2460316.606367285    --    2.7343236615632875
HD 3454    2460317.167843602    47.886634250213554    1.061063683064311
HD 3410    2460317.1860050578    -32.796762354574255    0.38835006498208646
BD+21 255    2460317.205039267    -35.107913417999846    0.1130913270591072
V365 Cas    2460317.2403726373    --    0.30056858320910107
HD 11658    2460317.264861425    4.251320190504863    0.061887832582946646
BD+21 255    2460321.211048075    -34.933450787390065    0.0823680611380647
BD+48 1048    2460321.250249856    -44.293859202909154    0.06756904473191618
HD 26395    2460321.2807163373    -15.036368565311594    4.557552950390477
V1139 Tau    2460321.3094397974    --    0.16248112972948325
HD 30738    2460321.3256146214    29.053543246435282    0.3856116666716932
HD 29157    2460321.3443370084    -41.5260715265427    0.34397905092232317
HD 30443    2460321.3741254024    69.90162104034678    0.11766352483736349
HD 46148    2460321.40592083    26.550549789982128    0.1928662628765191
BD+35 1238    2460321.428502792    39.89428873138288    13.946184176205831
HD 39251    2460321.4690677803    -20.918235528095636    0.9048009003649072
HD 233158    2460321.4920505527    48.90457324377614    0.07833531108349022
BD+70 345    2460321.52796686    23.138719951459606    0.09248435744450025
HD 48767    2460321.5688725896    -2.7047224611969227    0.27159710550755456
HD 48767    2460321.574833418    --    0.4554299397136095
HD90127    2460377.410844394    -18.197180286991333    0.04210847711957569
HD114678    2460377.495019724    -22.68879901344316    0.24736946746543528
HD130255    2460377.5607569665    41.45705704435671    0.22459967204577339
HD 95345    2460379.5181118553    6.757712571556617    0.040535076584300084
HD 95241    2460379.5237794807    -4.906891794004283    0.11105482970762136
HD 98217    2460379.5362027604    -13.955479237660859    0.061971915016934824
HD 111163    2460379.5490060803    -16.532774054305474    0.10048744492912429
HD 117877    2460379.562307598    15.355641908512519    0.05093607170840561
HD 119650    2460379.5750249745    -4.231067248884965    0.06027279427178745
HD 147609    2460379.591395958    -16.816413258125834    0.5916720356745454
HD 48767    2460380.2357847085    --    0.8755771434637345
HD 48767    2460380.243074972    --    0.2586481692734898
BD+35 1238    2460380.2527439445    16.425469417834822    11.840987922901805
HD 233158    2460380.28878993    48.785301882549525    0.07000895188706797
BD+70 345    2460380.3258527694    23.154462415899424    0.08207055791756476
BD+79 230    2460380.363711912    44.29574367178195    0.17577538283862842
BD+16 1847    2460380.4045787985    68.7894783641136    2.94256906201955
HD 102762    2460380.438606052    -23.60572459806634    0.09252859156145203
HD 105902    2460380.4634205857    -13.02863310885905    0.08416253892309157
HD 106678    2460380.4951967336    --    2.6267224433953817
HD 110025    2460380.5225506728    -8.670878352039615    0.39965688393098836
CD CVn    2460380.5406459584    -30.699077121431657    0.15063024108801673
HD 131670    2460380.576920559    -20.196508670561467    0.07677633702011238
HD 116378    2460380.6029364127    -45.865346204866995    0.07753717358238997
CL Cam    2460381.2491976283    -53.937158133497306    0.07598136108173402
HD 50688    2460381.273618624    --    1.485083366442249
TW Cnc    2460381.3033864386    69.88262215894228    0.07669719479663431
HD 80492    2460381.33737427    27.47307240117279    0.2955571910320305
HD 89240    2460381.3529665535    22.91825328687099    0.047133733014973186
HD 91498    2460381.385025757    37.60605643600034    12.237037526558506
HD 95363    2460381.4117261115    --    1.4345583162574642
56 UMa    2460381.438231219    -0.26614119170824857    0.0476683682539058
HD 108675    2460381.4454861805    8.231695240051504    0.6803091739175601
HD 117123    2460381.47640309    -56.20011890346862    0.056323969981321886
BD+20 2961    2460381.512402741    --    0.2502607116198924
OX Ser    2460381.5493821613    13.530951542901562    0.8407929345599061
